Decade,Level,FieldOfStudyId,FieldOfStudyFrac,NormalizedName,PID
1.0,1.0,171250308.0,0.26282051282051283,nanotechnology,158971
1.0,2.0,204223013.0,0.14929577464788732,lithography,158971
2.0,2.0,204223013.0,0.13165266106442577,lithography,158971
1.0,3.0,105487726.0,0.08955223880597014,photolithography,158971
2.0,3.0,105487726.0,0.10857142857142857,photolithography,158971
1.0,4.0,94263209.0,0.16129032258064516,immersion lithography,158971
1.0,5.0,163581340.0,0.8,next generation lithography,158971
2.0,5.0,163581340.0,0.5,next generation lithography,158971
2.0,1.0,49040817.0,0.29559748427672955,optoelectronics,158971
2.0,4.0,177409738.0,0.3466666666666667,multiple patterning,158971
1.0,0.0,86803240.0,0.9166666666666666,biology,666050
2.0,0.0,86803240.0,0.5,biology,666050
1.0,1.0,18903297.0,0.6428571428571429,ecology,666050
2.0,1.0,18903297.0,0.8333333333333334,ecology,666050
1.0,2.0,188382862.0,0.15625,predation,666050
1.0,3.0,2908807970.0,0.23529411764705882,crotalus willardi,666050
1.0,4.0,2776809993.0,0.26666666666666666,sistrurus,666050
1.0,5.0,161894630.0,1.0,vicariance,666050
2.0,2.0,130217890.0,0.14285714285714285,biodiversity,666050
2.0,3.0,103215972.0,0.16666666666666666,environmental niche modelling,666050
2.0,4.0,61320498.0,0.3333333333333333,microsatellite,666050
2.0,5.0,51213014.0,0.2,conservation genetics,666050
1.0,0.0,185592680.0,0.6666666666666666,chemistry,141668
2.0,0.0,185592680.0,0.5,chemistry,141668
1.0,1.0,12554922.0,0.14285714285714285,biophysics,141668
2.0,1.0,12554922.0,0.30434782608695654,biophysics,141668
1.0,2.0,103486182.0,0.09090909090909091,isometric exercise,141668
1.0,3.0,10853874.0,0.1,genetic code,141668
1.0,4.0,59006786.0,0.2,kinesin,141668
1.0,5.0,15954220.0,0.3333333333333333,myosin head,141668
2.0,2.0,552990157.0,0.09433962264150944,dna,141668
2.0,3.0,30713254.0,0.1,second harmonic generation,141668
2.0,4.0,170344550.0,0.14814814814814814,lac operon,141668
2.0,5.0,113629113.0,0.56,lac repressor,141668
1.0,0.0,86803240.0,1.0,biology,632816
2.0,0.0,86803240.0,0.5588235294117647,biology,632816
1.0,1.0,95444343.0,0.5,cell biology,632816
2.0,1.0,95444343.0,0.36585365853658536,cell biology,632816
1.0,2.0,28328180.0,0.16666666666666666,stem cell,632816
1.0,3.0,49892992.0,0.05714285714285714,tissue engineering,632816
1.0,4.0,20875687.0,0.0625,adult stem cell,632816
2.0,4.0,20875687.0,0.13333333333333333,adult stem cell,632816
1.0,5.0,59338657.0,0.2,homeobox a9,632816
2.0,2.0,2779959927.0,0.1623931623931624,skeletal muscle,632816
2.0,3.0,201750760.0,0.08139534883720931,progenitor cell,632816
2.0,5.0,18414845.0,0.18181818181818182,induced stem cells,632816
1.0,0.0,144024400.0,0.45454545454545453,sociology,471226
2.0,0.0,144024400.0,0.5588235294117647,sociology,471226
1.0,1.0,39549134.0,0.20588235294117646,public relations,471226
2.0,1.0,39549134.0,0.20454545454545456,public relations,471226
1.0,2.0,86256295.0,0.125,social network,471226
2.0,2.0,86256295.0,0.0967741935483871,social network,471226
1.0,3.0,142189719.0,0.08571428571428572,interpersonal ties,471226
2.0,3.0,142189719.0,0.0975609756097561,interpersonal ties,471226
1.0,4.0,85608190.0,0.3333333333333333,wireless broadband,471226
2.0,4.0,59732488.0,0.3333333333333333,visual analytics,471226
1.0,0.0,121332964.0,0.6578947368421053,physics,170181
2.0,0.0,121332964.0,0.9553571428571429,physics,170181
1.0,1.0,44870925.0,0.3709677419354839,astrophysics,170181
2.0,1.0,44870925.0,0.6025641025641025,astrophysics,170181
1.0,2.0,98444146.0,0.1,galaxy,170181
2.0,2.0,98444146.0,0.17280453257790368,galaxy,170181
1.0,3.0,125857072.0,0.22077922077922077,star formation,170181
2.0,3.0,125857072.0,0.17870722433460076,star formation,170181
1.0,4.0,37119246.0,0.1875,dwarf galaxy,170181
1.0,5.0,18609725.0,0.23076923076923078,intermediate mass black hole,170181
2.0,5.0,18609725.0,0.20833333333333334,intermediate mass black hole,170181
2.0,4.0,69672822.0,0.23770491803278687,reionization,170181
1.0,0.0,121332964.0,0.9072847682119205,physics,205621
2.0,0.0,121332964.0,0.8130841121495327,physics,205621
1.0,1.0,44870925.0,0.5063829787234042,astrophysics,205621
2.0,1.0,44870925.0,0.49707602339181284,astrophysics,205621
1.0,2.0,98444146.0,0.19484240687679083,galaxy,205621
2.0,2.0,98444146.0,0.1927710843373494,galaxy,205621
1.0,3.0,89108925.0,0.11666666666666667,luminous infrared galaxy,205621
1.0,4.0,83160514.0,0.0673076923076923,galaxy groups and clusters,205621
1.0,5.0,44567018.0,0.3611111111111111,extended groth strip,205621
2.0,5.0,44567018.0,0.3225806451612903,extended groth strip,205621
2.0,3.0,125857072.0,0.07627118644067797,star formation,205621
2.0,4.0,37119246.0,0.10714285714285714,dwarf galaxy,205621
1.0,0.0,15744967.0,0.5625,psychology,19317
2.0,0.0,15744967.0,0.6363636363636364,psychology,19317
1.0,1.0,169760540.0,0.32142857142857145,neuroscience,19317
1.0,2.0,529278444.0,0.1,central nervous system,19317
1.0,3.0,40010229.0,0.06818181818181818,substance abuse,19317
1.0,4.0,2776529864.0,0.14285714285714285,novelty seeking,19317
2.0,4.0,2776529864.0,0.16363636363636364,novelty seeking,19317
1.0,5.0,194583182.0,0.3333333333333333,alternative splicing,19317
2.0,1.0,126322002.0,0.2222222222222222,internal medicine,19317
2.0,2.0,558461103.0,0.1111111111111111,anxiety,19317
2.0,3.0,48856860.0,0.08974358974358974,addiction,19317
2.0,5.0,2779979206.0,0.4,dna methyltransferase,19317
1.0,0.0,185592680.0,0.9285714285714286,chemistry,66000
2.0,0.0,185592680.0,0.953125,chemistry,66000
1.0,1.0,21951064.0,0.17647058823529413,combinatorial chemistry,66000
1.0,2.0,35753019.0,0.15151515151515152,total synthesis,66000
1.0,3.0,146686406.0,0.14285714285714285,enantioselective synthesis,66000
1.0,4.0,134195300.0,0.5,stereocenter,66000
1.0,5.0,120811665.0,0.6666666666666666,carboxylesterase 1,66000
2.0,1.0,178790620.0,0.3875,organic chemistry,66000
2.0,2.0,32909587.0,0.07575757575757576,molecule,66000
2.0,3.0,129694887.0,0.08333333333333333,stereoisomerism,66000
2.0,4.0,153914509.0,0.19444444444444445,metathesis,66000
2.0,5.0,2777861586.0,0.17391304347826086,chlorosulfolipid,66000
1.0,0.0,185592680.0,0.5833333333333334,chemistry,444468
1.0,1.0,42360764.0,0.3157894736842105,chemical engineering,444468
1.0,2.0,32909587.0,0.05263157894736842,molecule,444468
1.0,3.0,3535393.0,0.14814814814814814,mesophase,444468
1.0,4.0,2777496208.0,0.5,mesoporous silica,444468
2.0,0.0,192562407.0,1.0,materials science,444468
2.0,1.0,159985019.0,0.8571428571428571,composite material,444468
2.0,2.0,30080830.0,0.16129032258064516,graphene,444468
2.0,3.0,2779212583.0,0.42857142857142855,graphite oxide,444468
1.0,0.0,185592680.0,0.625,chemistry,150209
1.0,1.0,184779094.0,0.47619047619047616,atomic physics,150209
1.0,2.0,522602180.0,0.09090909090909091,neon,150209
1.0,3.0,126061179.0,0.13333333333333333,van der waals force,150209
1.0,4.0,125277925.0,0.4,potential energy surface,150209
1.0,5.0,47833936.0,0.42857142857142855,diffusion monte carlo,150209
2.0,0.0,121332964.0,0.9184782608695652,physics,150209
2.0,1.0,109214941.0,0.46130952380952384,particle physics,150209
2.0,2.0,506670242.0,0.1058282208588957,standard model,150209
2.0,3.0,2780715337.0,0.15320910973084886,tevatron,150209
2.0,4.0,83637716.0,0.36036036036036034,w and z bosons,150209
2.0,5.0,47651286.0,0.2222222222222222,up quark,150209
1.0,0.0,192562407.0,0.6086956521739131,materials science,136506
2.0,0.0,192562407.0,0.42857142857142855,materials science,136506
1.0,1.0,171250308.0,0.6153846153846154,nanotechnology,136506
1.0,2.0,513720949.0,0.21212121212121213,carbon nanotube,136506
1.0,3.0,2777619693.0,0.34146341463414637,nanotube,136506
1.0,4.0,90291627.0,0.375,optical properties of carbon nanotubes,136506
1.0,5.0,38535076.0,0.3,carbon nanotube actuators,136506
2.0,1.0,49040817.0,0.30303030303030304,optoelectronics,136506
2.0,2.0,17525397.0,0.12727272727272726,electrode,136506
2.0,3.0,79090758.0,0.1891891891891892,ferroelectricity,136506
2.0,4.0,76808792.0,0.16666666666666666,terabit,136506
2.0,5.0,11918236.0,1.0,short channel effect,136506
1.0,0.0,41008148.0,0.5111111111111111,computer science,142064
2.0,0.0,41008148.0,0.39880952380952384,computer science,142064
1.0,1.0,24326235.0,0.1643835616438356,electronic engineering,142064
2.0,1.0,24326235.0,0.14423076923076922,electronic engineering,142064
1.0,2.0,156996364.0,0.02631578947368421,channel,142064
1.0,3.0,78548338.0,0.06756756756756757,data compression,142064
1.0,4.0,26490066.0,0.07692307692307693,circuit extraction,142064
1.0,5.0,1828471.0,0.25,freedom of mobile multimedia access,142064
2.0,2.0,165801399.0,0.025505716798592787,voltage,142064
2.0,3.0,40409654.0,0.04411764705882353,orthogonal frequency division multiplexing,142064
2.0,4.0,2779851314.0,0.046218487394957986,cross layer optimization,142064
2.0,5.0,31533079.0,0.043478260869565216,ieee 802 11s,142064
1.0,0.0,41008148.0,0.8,computer science,219489
2.0,0.0,41008148.0,0.5,computer science,219489
1.0,1.0,154945302.0,0.24074074074074073,artificial intelligence,219489
2.0,1.0,154945302.0,0.5,artificial intelligence,219489
1.0,2.0,9417928.0,0.040983606557377046,image processing,219489
1.0,3.0,26011984.0,0.1,parallel projection,219489
1.0,4.0,86369673.0,0.2,simultaneous localization and mapping,219489
1.0,5.0,2984145774.0,0.6666666666666666,end user software engineering,219489
2.0,2.0,47177190.0,0.16666666666666666,curriculum,219489
2.0,3.0,34413123.0,0.25,robotics,219489
2.0,4.0,65401140.0,0.5,robot control,219489
2.0,5.0,162947575.0,0.5,social robot,219489
1.0,0.0,185592680.0,0.4166666666666667,chemistry,689328
1.0,1.0,12554922.0,0.18604651162790697,biophysics,689328
1.0,2.0,120882062.0,0.09859154929577464,permeability,689328
1.0,3.0,87568996.0,0.05333333333333334,respiratory epithelium,689328
2.0,3.0,87568996.0,0.033783783783783786,respiratory epithelium,689328
1.0,4.0,23440912.0,0.09090909090909091,ror1,689328
1.0,5.0,50568624.0,0.25,discoidin domain containing receptor 2,689328
2.0,0.0,86803240.0,0.6206896551724138,biology,689328
2.0,1.0,95444343.0,0.20430107526881722,cell biology,689328
2.0,2.0,81885089.0,0.041916167664670656,cell culture,689328
2.0,4.0,2779895986.0,0.08333333333333333,enterococcus faecalis,689328
2.0,5.0,95282255.0,0.22727272727272727,autoinducer,689328
1.0,0.0,15744967.0,1.0,psychology,146572
2.0,0.0,15744967.0,0.9696969696969697,psychology,146572
1.0,1.0,138496976.0,0.25,developmental psychology,146572
2.0,1.0,138496976.0,0.19607843137254902,developmental psychology,146572
1.0,2.0,2777413886.0,0.06976744186046512,fluency,146572
2.0,2.0,2777413886.0,0.08045977011494253,fluency,146572
1.0,3.0,2780732545.0,0.16,response to intervention,146572
1.0,4.0,97530452.0,0.2,verbal fluency test,146572
1.0,5.0,55762236.0,1.0,curriculum based measurement,146572
2.0,5.0,55762236.0,1.0,curriculum based measurement,146572
2.0,3.0,57022672.0,0.06521739130434782,stimulus control,146572
2.0,4.0,2777055551.0,0.25,behavioral momentum,146572
1.0,0.0,15744967.0,0.5714285714285714,psychology,2101
2.0,0.0,15744967.0,0.8666666666666667,psychology,2101
1.0,1.0,169760540.0,0.2,neuroscience,2101
1.0,2.0,26760741.0,0.08,perception,2101
1.0,3.0,125411270.0,0.14285714285714285,encoding,2101
1.0,4.0,2779091665.0,0.2857142857142857,illusory contours,2101
2.0,1.0,180747234.0,0.3684210526315789,cognitive psychology,2101
2.0,2.0,107062074.0,0.07317073170731707,prejudice,2101
2.0,3.0,86658582.0,0.16666666666666666,social cognition,2101
2.0,4.0,170320452.0,0.25,social neuroscience,2101
1.0,0.0,185592680.0,1.0,chemistry,139536
1.0,1.0,178790620.0,1.0,organic chemistry,139536
1.0,3.0,2992281240.0,1.0,acid catalyzed,139536
1.0,5.0,2909048759.0,1.0,diol dehydrase,139536
1.0,0.0,41008148.0,0.9166666666666666,computer science,182573
2.0,0.0,41008148.0,0.8333333333333334,computer science,182573
1.0,1.0,121684516.0,0.2857142857142857,computer graphics images,182573
1.0,2.0,205711294.0,0.12,rendering,182573
1.0,3.0,118350294.0,0.13043478260869565,terrain rendering,182573
1.0,4.0,41138395.0,0.5,posix threads,182573
1.0,5.0,55830036.0,0.25,cave automatic virtual environment,182573
2.0,1.0,136764020.0,0.25,world wide web,182573
2.0,2.0,21442007.0,0.08108108108108109,graphics,182573
2.0,3.0,35861506.0,0.14285714285714285,stereo cameras,182573
2.0,4.0,109772839.0,0.5,software rendering,182573
1.0,0.0,33923547.0,0.5081967213114754,mathematics,429457
1.0,1.0,11413529.0,0.24390243902439024,algorithm,429457
1.0,2.0,168773769.0,0.055776892430278883,satisfiability,429457
1.0,3.0,137105694.0,0.07792207792207792,local consistency,429457
1.0,4.0,143936061.0,0.19230769230769232,dpll algorithm,429457
1.0,5.0,16946829.0,0.05555555555555555,trembling hand perfect equilibrium,429457
2.0,0.0,41008148.0,0.8165137614678899,computer science,429457
2.0,1.0,154945302.0,0.22289156626506024,artificial intelligence,429457
2.0,2.0,44291984.0,0.051111111111111114,question answering,429457
2.0,3.0,95318506.0,0.05,textual entailment,429457
2.0,4.0,203208320.0,0.15384615384615385,combinatorial search,429457
2.0,5.0,116058348.0,0.2222222222222222,universal hashing,429457
1.0,0.0,185592680.0,0.5666666666666667,chemistry,135315
1.0,1.0,55493867.0,0.24390243902439024,biochemistry,135315
2.0,1.0,55493867.0,0.2727272727272727,biochemistry,135315
1.0,2.0,85551212.0,0.11650485436893204,ligand,135315
1.0,3.0,547475151.0,0.0547945205479452,escherichia coli,135315
1.0,4.0,27153228.0,0.045454545454545456,transcriptional regulation,135315
1.0,5.0,1278785.0,0.25,methyl accepting chemotaxis protein,135315
2.0,0.0,86803240.0,0.5514705882352942,biology,135315
2.0,2.0,43413837.0,0.15483870967741936,chaperone,135315
2.0,3.0,68991219.0,0.08045977011494253,hsp70,135315
2.0,4.0,2775932338.0,0.06707317073170732,hsp90,135315
2.0,5.0,197199866.0,0.06896551724137931,hspa4,135315
1.0,0.0,162324750.0,0.5,economics,248070
1.0,1.0,99454951.0,0.2727272727272727,environmental health,248070
2.0,1.0,99454951.0,0.15,environmental health,248070
1.0,2.0,22070199.0,0.08333333333333333,vaccination,248070
1.0,3.0,83864248.0,0.3333333333333333,developing country,248070
1.0,4.0,2781034427.0,1.0,malaria vaccine,248070
2.0,0.0,71924100.0,0.37037037037037035,medicine,248070
2.0,2.0,2777364431.0,0.051643192488262914,willingness to pay,248070
2.0,3.0,2780151969.0,0.12987012987012986,sanitation,248070
2.0,4.0,2777047711.0,0.13333333333333333,cholera vaccine,248070
2.0,5.0,46299933.0,0.3333333333333333,child mortality,248070
1.0,0.0,86803240.0,0.8,biology,144057
2.0,0.0,86803240.0,0.5882352941176471,biology,144057
1.0,1.0,18903297.0,0.5714285714285714,ecology,144057
2.0,1.0,18903297.0,0.35,ecology,144057
1.0,2.0,2908647359.0,0.38461538461538464,population,144057
2.0,2.0,2908647359.0,0.1724137931034483,population,144057
1.0,3.0,57520943.0,0.09523809523809523,sex ratio,144057
1.0,4.0,1244910.0,0.2,inbreeding depression,144057
1.0,5.0,2777124940.0,1.0,inbreeding avoidance,144057
2.0,3.0,13376991.0,0.04878048780487805,ectotherm,144057
2.0,4.0,2776809993.0,0.5555555555555556,sistrurus,144057
2.0,5.0,2781231790.0,0.5,genetic viability,144057
1.0,0.0,86803240.0,1.0,biology,51202
2.0,0.0,86803240.0,0.9074074074074074,biology,51202
1.0,1.0,169760540.0,0.45161290322580644,neuroscience,51202
2.0,1.0,169760540.0,0.3780487804878049,neuroscience,51202
1.0,2.0,4746552.0,0.08823529411764706,neurogenesis,51202
1.0,3.0,136834591.0,0.10638297872340426,neural stem cell,51202
1.0,4.0,2777542384.0,0.1794871794871795,subventricular zone,51202
1.0,5.0,2779944939.0,0.2,survival of motor neuron,51202
2.0,2.0,28328180.0,0.12087912087912088,stem cell,51202
2.0,3.0,2776752467.0,0.11834319526627218,motor neuron,51202
2.0,4.0,107459253.0,0.14473684210526316,induced pluripotent stem cell,51202
2.0,5.0,27390768.0,0.08571428571428572,cell potency,51202
1.0,0.0,86803240.0,0.7272727272727273,biology,530389
1.0,1.0,126322002.0,0.234375,internal medicine,530389
1.0,2.0,62478195.0,0.07692307692307693,signal transduction,530389
1.0,3.0,25498285.0,0.1346153846153846,neuroprotection,530389
1.0,4.0,75217442.0,0.09836065573770492,protein kinase b,530389
1.0,5.0,14372207.0,0.125,leptin receptor,530389
2.0,0.0,71924100.0,0.7450980392156863,medicine,530389
2.0,1.0,42219234.0,0.12790697674418605,anesthesia,530389
2.0,2.0,2781017439.0,0.11464968152866242,traumatic brain injury,530389
2.0,3.0,2777094939.0,0.06470588235294118,intracerebral hemorrhage,530389
2.0,4.0,31573885.0,0.09836065573770492,programmed cell death,530389
2.0,5.0,13591479.0,0.125,mitochondrial permeability transition pore,530389
1.0,0.0,86803240.0,1.0,biology,406292
1.0,1.0,502942594.0,0.5,cancer research,406292
1.0,2.0,8891405.0,0.5,immune system,406292
1.0,3.0,86339819.0,0.25,transcription factor,406292
1.0,4.0,2777003663.0,0.6666666666666666,stat1,406292
1.0,5.0,2776239193.0,0.5,stat2,406292
2.0,0.0,71924100.0,0.8780487804878049,medicine,406292
2.0,1.0,126322002.0,0.3108108108108108,internal medicine,406292
2.0,2.0,121608353.0,0.11764705882352941,cancer,406292
2.0,3.0,2777701055.0,0.1134020618556701,immunotherapy,406292
2.0,4.0,2775949291.0,0.13157894736842105,atezolizumab,406292
2.0,5.0,2779385430.0,0.75,cobimetinib,406292
1.0,0.0,162324750.0,0.6129032258064516,economics,186031
2.0,0.0,162324750.0,0.5714285714285714,economics,186031
1.0,1.0,50522688.0,0.17391304347826086,economic growth,186031
1.0,2.0,68062652.0,0.10638297872340426,social capital,186031
1.0,3.0,2776431611.0,0.08333333333333333,civic engagement,186031
1.0,4.0,2779845407.0,0.14285714285714285,world development indicators,186031
1.0,5.0,22714642.0,1.0,capital consumption allowance,186031
2.0,1.0,10138342.0,0.18181818181818182,finance,186031
2.0,2.0,2777764128.0,0.09523809523809523,loan,186031
2.0,3.0,51355593.0,0.2,price elasticity of demand,186031
2.0,4.0,165339153.0,0.4,non conforming loan,186031
2.0,5.0,158502994.0,1.0,term loan,186031
1.0,0.0,33923547.0,0.5542168674698795,mathematics,446401
1.0,1.0,114614502.0,0.21551724137931033,combinatorics,446401
1.0,2.0,90119067.0,0.03783783783783784,polynomial,446401
1.0,3.0,157125643.0,0.13541666666666666,block code,446401
1.0,4.0,78944582.0,0.2857142857142857,concatenated error correction code,446401
1.0,5.0,204397858.0,0.22857142857142856,list decoding,446401
2.0,5.0,204397858.0,0.21153846153846154,list decoding,446401
2.0,0.0,41008148.0,0.6236559139784946,computer science,446401
2.0,1.0,80444323.0,0.203125,theoretical computer science,446401
2.0,2.0,137127113.0,0.0471976401179941,matrix,446401
2.0,3.0,56372850.0,0.050724637681159424,sparse matrix,446401
2.0,4.0,2400350.0,0.05357142857142857,linear code,446401
1.0,0.0,41008148.0,0.9074074074074074,computer science,183769
2.0,0.0,41008148.0,0.9078014184397163,computer science,183769
1.0,1.0,154945302.0,0.24545454545454545,artificial intelligence,183769
2.0,1.0,154945302.0,0.17703349282296652,artificial intelligence,183769
1.0,2.0,23224414.0,0.04411764705882353,hidden markov model,183769
1.0,3.0,2777346527.0,0.15714285714285714,trecvid,183769
1.0,4.0,54907487.0,0.10526315789473684,variable order markov model,183769
